evaluation_date,train_start_date,train_end_date,rolling_train_days,prediction_rows,ranking_rmse,ranking_ic,gap_rmse,gap_direction_accuracy,intraday_rmse,intraday_direction_accuracy,top10_average_predicted_return,top10_average_actual_return,top10_hit_rate,portfolio_daily_return,portfolio_cumulative_return,benchmark_return,benchmark_cumulative_return,best_stock,best_stock_return,worst_stock,worst_stock_return,model_version,feature_count,train_rows
2026-05-15,2025-05-02,2026-05-13,250,348,0.06745922400839027,-0.3201253535481029,0.025586173555284402,0.5977011494252874,0.06643036916832952,0.2614942528735632,0.01890792955006352,-0.05597877689302564,0.1,-0.0559787768930256,0.5598430978207678,-0.0335871401150055,0.1790262102918116,066570 LG전자,0.108294930875576,036930 주성엔지니어링,-0.1654761904761904,production_config_model_version,55,86894
2026-05-18,2025-05-07,2026-05-14,250,348,0.055424575369216564,0.09111670465564399,0.02817063950350143,0.3448275862068966,0.044236574545204944,0.7097701149425287,0.010759252656222459,0.02733297236381435,0.1,0.0273329723638143,0.6024782461053892,-0.0220121117666881,0.1530733535750137,036930 주성엔지니어링,0.2995720399429387,090710 휴림로봇,-0.0457317073170732,production_config_model_version,55,86896
2026-05-19,2025-05-08,2026-05-15,250,348,0.04258960944489177,0.029017924196426785,0.020794532254869196,0.45977011494252873,0.040505609529333096,0.5114942528735632,0.0198045472043799,-0.027541008865049378,0.1,-0.0275410088650494,0.558344378523352,-0.0226816781472126,0.1269197148890981,011070 LG이노텍,0.043421052631579,100790 미래에셋벤처투자,-0.0979228486646884,production_config_model_version,55,86899
2026-05-20,2025-05-09,2026-05-18,250,348,0.045319387729629255,0.045238551160243654,0.01637312287965088,0.4511494252873563,0.04281197545759934,0.13218390804597702,0.006402795028088509,-0.031001166487865262,0.0,-0.0310011664878653,0.5100338849993205,-0.0269159929805573,0.0965875517534915,316140 우리금융지주,-0.0066006600660065,088350 한화생명,-0.086206896551724,production_config_model_version,55,86901
2026-05-21,2025-05-12,2026-05-19,250,348,0.075110226065223,-0.33390739128143504,0.02931462922328475,0.9568965517241379,0.052407492153819894,0.3160919540229885,0.011650339506319,0.03811069929185928,0.0,0.0381106992918593,0.5675823323110478,0.0508720239873097,0.1523731799904804,011070 LG이노텍,0.1026315789473684,012750 에스원,0.0086580086580085,production_config_model_version,55,86903
2026-05-22,2025-05-13,2026-05-20,250,348,0.049212495455349864,0.1220534391329151,0.026654456027157897,0.8275862068965517,0.03827895968326815,0.6695402298850575,0.020904168572040673,0.05941727699121531,0.2,0.0594172769912153,0.6607238059565088,0.0229020914122013,0.1787649358995915,036930 주성엔지니어링,0.2095032397408207,042700 한미반도체,-0.0360902255639097,production_config_model_version,55,86905
2026-05-26,2025-05-14,2026-05-21,250,348,0.044106118073675364,0.1867014354247748,0.03323854252974277,0.5344827586206896,0.03664965063754116,0.7528735632183908,0.00673404473292547,0.08040103028311879,0.3,0.0804010302831188,0.7942477109711146,0.0026622914718089,0.1819031517357043,011070 LG이노텍,0.2361111111111111,141080 리가켐바이오,-0.0082592121982211,production_config_model_version,55,86907
2026-05-27,2025-05-15,2026-05-22,250,348,0.05435470395509125,-0.04500573179961606,0.024107502982577092,0.49137931034482757,0.06285542755749984,0.3706896551724138,0.014586738806310978,-0.027500679799148386,0.1,-0.0275006797991483,0.744904679191343,-0.0213103061904556,0.1567164336847519,000660 SK하이닉스,0.0930799220272904,036540 SFA반도체,-0.1462306993642144,production_config_model_version,55,86909
2026-05-28,2025-05-16,2026-05-26,250,348,0.03609228975399307,0.16862466360738554,0.01921323655856121,0.5459770114942529,0.03307867628723595,0.8074712643678161,0.007646403964166252,-0.0017555958219072384,0.2,-0.0017555958219072,0.7418413318269284,-0.0134463049421464,0.1411628717858346,347850 디앤디파마텍,0.0880566801619433,403870 HPSP,-0.0778985507246377,production_config_model_version,55,86911
2026-05-29,2025-05-19,2026-05-27,250,348,0.05259658606172815,-0.10622958727069504,0.02563885773267041,0.25287356321839083,0.047751230098337274,0.23850574712643677,0.019395407048086732,0.06385768861496922,0.3,0.0638576886149692,0.8530712932114157,0.010462360920888,0.153102129619975,011070 LG이노텍,0.2857142857142858,048410 현대바이오,-0.1201520912547529,production_config_model_version,55,86913
2026-06-01,2025-05-20,2026-05-28,250,348,0.0562760630179709,0.08048106748872273,0.03649335722348314,0.3620689655172414,0.037541670726857976,0.6235632183908046,0.00956183310146709,0.02874147256639064,0.1,0.0287414725663906,0.9063312909488176,0.002921934223283,0.1564714181954523,066570 LG전자,0.2986348122866893,018880 한온시스템,-0.0728241563055062,production_config_model_version,55,86915
2026-06-02,2025-05-21,2026-05-29,250,348,0.053039086742260634,-0.22982483839983783,0.03450895706600826,0.28735632183908044,0.041325967789942575,0.6264367816091954,0.020622511207557967,-0.012157646439721337,0.0,-0.0121576464397213,0.8831547891164842,-0.0155317440254224,0.1385094001553233,402340 SK스퀘어,0.071656050955414,018260 삼성에스디에스,-0.1698895027624309,production_config_model_version,55,86917
2026-06-04,2025-05-22,2026-06-01,250,348,0.06283949310397911,-0.17884550058806417,0.02999874732598329,0.47126436781609193,0.049005520585093346,0.4109195402298851,0.00696920094174618,-0.03730347082214315,0.0,-0.0373034708221431,0.8129065793870982,0.0035557029644876,0.1425576014045526,036540 SFA반도체,0.0381578947368421,017670 SK텔레콤,-0.1301916932907348,production_config_model_version,55,86919
2026-06-05,2025-05-23,2026-06-02,250,348,0.045772491753600396,0.2634534128524927,0.031160670688362785,0.4482758620689655,0.03862482518253019,0.8189655172413793,-0.0094913954382643,-0.05693120224054403,0.0,-0.056931202240544,0.7096956282727984,-0.0217738451557191,0.1176797291100801,003030 세아제강지주,0.0070175438596491,028260 삼성물산,-0.1392523364485981,production_config_model_version,55,86920
2026-06-08,2025-05-26,2026-06-04,250,348,0.06377596222851643,0.20903829122883025,0.07774926239398482,0.6408045977011494,0.045583110841459724,0.5632183908045977,-0.01332021646620247,-0.08793759398189242,0.1,-0.0879375939818924,0.5593491082811284,-0.064263070322547,0.0458541980801936,080220 제주반도체,0.0213903743315508,226950 올릭스,-0.1774193548387096,production_config_model_version,55,86921
2026-06-09,2025-05-27,2026-06-05,250,348,0.05054622164345034,0.1831406788068136,0.020559245625188696,0.7413793103448276,0.05700823951142883,0.28160919540229884,0.017090570674480367,0.010960939552702909,0.1,0.0109609395527029,0.5764410395985589,0.035881018817924,0.0833805122423139,009150 삼성전기,0.1838942307692308,307950 현대오토에버,-0.0864361702127659,production_config_model_version,55,86922
2026-06-10,2025-05-28,2026-06-08,250,348,0.04210154666064668,-0.1185148780704131,0.02633525814431892,0.28735632183908044,0.040816219505128384,0.3879310344827586,-0.00790758913443948,-0.037295382056693985,0.0,-0.037295382056694,0.5176470687368786,-0.0038288017770733,0.0792324630117939,010060 OCI홀딩스,0.029296875,066570 LG전자,-0.0967741935483871,production_config_model_version,55,86923
2026-06-11,2025-05-29,2026-06-09,250,348,0.06600000499019151,-0.3286591694457795,0.02132509044233937,0.9166666666666666,0.07768067066129448,0.16954022988505746,-0.00513049964061494,0.003094057274716179,0.0,0.0030940572747161,0.5223427556903557,0.014016835266435,0.094359886660019,007390 네이처셀,0.0454545454545454,323410 카카오뱅크,-0.0545454545454545,production_config_model_version,55,86924
2026-06-12,2025-05-30,2026-06-10,250,348,0.07271980375243316,0.10128208176381712,0.03569060839492018,0.9310344827586207,0.05820786196383463,0.5545977011494253,0.016726130701029567,0.00432967389847674,0.0,0.0043296738984767,0.5289340033842036,0.0321637427877218,0.1295585965717522,090360 로보스타,0.0649106302916275,290650 엘앤씨바이오,-0.0888625592417061,production_config_model_version,55,86925
2026-06-16,2025-06-02,2026-06-11,250,348,0.07452994980325611,0.24763330085172058,0.06209129160249464,0.75,0.0448058301988426,0.4425287356321839,0.01734521698401972,0.04126271154275114,0.0,0.0412627115427511,0.5920219661337496,0.0470139977883755,0.1826636619328174,034020 두산에너빌리티,0.1095596133190117,445680 큐리옥스바이오시스템즈,-0.1001451378809868,production_config_model_version,55,86926
2026-06-17,2025-06-04,2026-06-12,250,348,0.038405112062272685,0.03728223738131815,0.016378758170627592,0.5718390804597702,0.036160550035157515,0.603448275862069,0.0081637111124542,-0.0007853323140305096,0.1,-0.0007853323140305,0.5907716998390984,-0.0115887839738027,0.1689580282410114,080220 제주반도체,0.1017786561264821,093370 후성,-0.0843749999999999,production_config_model_version,55,86927
