date,feature_date,target_date,ticker,prev_close,target_ranking,target_gap,target_intraday,ticker_name,evaluation_date,train_start_date,train_end_date,rolling_train_days,ranking_score,pred_gap,pred_intraday,expected_return,pred_open_price,pred_close_price,AI Score,AI Rank,AI Percentile,rank
2026-05-28,2026-05-27,2026-05-28,247540,213500.0,0.023419203747072626,0.042154566744730726,-0.017977528089887618,에코프로비엠,2026-05-28,2025-05-16,2026-05-26,250,-0.00548608770021071,0.014343905271824164,-0.007966835349929622,0.0063770699218945424,216562.42377553447,214837.1066023331,96.1,2 / 348,Top 1%,2
2026-05-28,2026-05-27,2026-05-28,034730,680000.0,-0.02352941176470591,-0.00588235294117645,-0.017751479289940808,SK,2026-05-28,2025-05-16,2026-05-26,250,-0.005564910624279061,0.014159560861616896,-0.007117346071328447,0.007042214790288449,689628.5013858995,684720.1766808844,95.9,3 / 348,Top 1%,3
2026-05-28,2026-05-27,2026-05-28,347850,98800.0,0.08805668016194335,0.06275303643724706,0.023809523809523725,디앤디파마텍,2026-05-28,2025-05-16,2026-05-26,250,-0.006096248175803435,0.01550961347276035,-0.005931806590025781,0.009577806882734569,100332.34981110872,99737.19771730642,94.0,4 / 348,Top 1%,4
2026-05-28,2026-05-27,2026-05-28,011070,1044000.0,0.0862068965517242,-0.014367816091954033,0.1020408163265305,LG이노텍,2026-05-28,2025-05-16,2026-05-26,250,-0.006980277225115023,0.017846748908298397,-0.011231202703212356,0.006615546205086042,1062632.0058602635,1050697.3704035257,91.0,5 / 348,Top 1%,5
2026-05-28,2026-05-27,2026-05-28,048410,14190.0,-0.07329105003523606,-0.020436927413671646,-0.0539568345323741,현대바이오,2026-05-28,2025-05-16,2026-05-26,250,-0.007097843163457284,0.02049451876689284,-0.008624044322168433,0.011870474444724407,14480.817221302208,14355.934011764477,90.6,6 / 348,Top 2%,6
2026-05-28,2026-05-27,2026-05-28,137310,8020.0,-0.023690773067331694,-0.00872817955112215,-0.015094339622641506,에스디바이오센서,2026-05-28,2025-05-16,2026-05-26,250,-0.007258098368667518,0.009380635499443382,-0.006038927855597046,0.0033417076438463367,8095.232696705537,8046.346170475862,90.1,7 / 348,Top 2%,7
2026-05-28,2026-05-27,2026-05-28,403870,55200.0,-0.0778985507246377,-0.0036231884057971175,-0.07454545454545458,HPSP,2026-05-28,2025-05-16,2026-05-26,250,-0.007392609405313537,0.022453404915874043,-0.010851217183724485,0.011602187732149558,56439.42795135624,55826.991460930905,89.6,8 / 348,Top 2%,8
2026-05-28,2026-05-27,2026-05-28,006280,150200.0,-0.049933422103861536,0.013981358189081305,-0.06303348653972418,녹십자,2026-05-28,2025-05-16,2026-05-26,250,-0.007467943318508895,0.01057128993050299,-0.006011485005052755,0.004559804925450235,151787.80774756157,150875.33761733727,89.3,9 / 348,Top 3%,9
2026-05-28,2026-05-27,2026-05-28,086520,142900.0,0.01259622113365988,0.0342897130860742,-0.02097428958051417,에코프로,2026-05-28,2025-05-16,2026-05-26,250,-0.008127860673267581,0.01478077452999537,-0.008702670351197038,0.006078104178798333,145012.1726803363,143750.1795445885,87.1,10 / 348,Top 3%,10
2026-05-29,2026-05-28,2026-05-29,000660,2289000.0,0.01922236784622111,0.02752293577981657,-0.008078231292517057,SK하이닉스,2026-05-29,2025-05-19,2026-05-27,250,0.025169635645654206,-0.003504634801121003,0.025797130105974824,0.02229249530485382,2280977.890940234,2339820.574361671,100.0,1 / 348,Top 1%,1
