,trading_value,return_1d,return_3d,return_5d,return_20d,return_60d,close_ma5_ratio,close_ma20_ratio,close_ma60_ratio,momentum_5d,momentum_20d,momentum_diff,momentum_accel,relative_return_5d_vs_market,relative_return_20d_vs_market,relative_return_20d_vs_sector,momentum_rank_pct,volume_change_1d,relative_trading_value,trading_value_rank_pct,volatility_5d,volatility_20d,intraday_range_5d,atr_percent,volatility_rank_pct,body,upper_shadow,lower_shadow,body_ratio,close_position,high_20d,low_20d,close_to_20d_high,close_to_20d_low,breakout_strength,breakout_rank_pct,rsi14,rsi_change_5d,macd_hist_ratio,bb_position,bb_width,bb_position_change_5d,rsi_rank_pct,macd_rank_pct,bb_position_rank_pct,atr_rank_pct,return_5d_rank_pct,return_20d_rank_pct,momentum_20d_rank_pct,momentum_diff_rank_pct,volume_change_rank_pct,bb_width_rank_pct,low_rebound_rank_pct,relative_return_5d_rank_pct,sector_relative_rank_pct,nasdaq_return_1d,sox_return_1d,sp500_return_1d,vix_change_1d,usdkrw_return_1d,wti_return_1d
momentum_20d_rank_pct,0.11155665385998886,0.18152632111802436,0.309490386320988,0.3965936073744534,0.7806345392337631,0.4490742265029528,0.3244738080827671,0.6772120351994874,0.669018261766005,0.3965936073744534,0.7806345392337631,-0.6800113419363669,0.00925361523595825,0.4375389837491687,0.8507531805331486,0.8507531805331486,1.0,0.046989358076000395,0.1837306125824506,0.18142971392016682,0.19446782439826343,0.22376349584322694,0.2385374004489076,0.1213632181144155,0.21561184227644092,0.16655158322480706,0.12467403874194868,0.14383121381211872,-0.0227252989467116,0.15401545651906406,0.046518721969683194,0.021207626740778193,0.4969424299382155,0.6000286849830966,0.695639788501422,0.7580007956564002,0.7350522046279415,0.12678373772009474,0.4494687834867884,0.6485025571419394,0.2180644677545277,0.04133104610134312,0.8362030218617281,0.5136174899668287,0.7206905359585859,0.13814134606212825,0.4362814040906188,1.0,1.0,-0.833498162799495,-0.004549989548495194,0.1543460078100807,0.7298318283989392,0.4362814040906188,1.0,-5.313774919309174e-05,7.99799943723136e-07,-5.6059941687361206e-05,0.00013884563764169201,-0.00014274757372548984,4.6868303666215734e-05
momentum_diff_rank_pct,-0.09332295579147908,-0.0031343005708747615,-0.0005504798424363959,0.0015025494280138869,-0.6719183514529935,-0.3811133277061219,0.0020359602569527137,-0.4235636258560474,-0.5399832892807808,0.0015025494280138869,-0.6719183514529935,0.7794062317059589,0.14188871906213577,0.0016591955169326241,-0.7322712760196287,-0.7322712760196287,-0.833498162799495,0.005892039034639585,-0.019394651072138405,-0.025971903119075483,-0.09223728965026663,-0.20616409347498263,-0.16555974311769364,-0.16587337911413028,-0.19732038443881417,-0.0036020019400552286,-0.060335785255382766,-0.09504061820930082,0.022911098017873853,-0.024546348988489813,-0.04868969391666344,-0.02425433756110226,-0.2977897057746876,-0.44402377796243475,-0.43349801869386134,-0.4648154489962719,-0.5019024444626089,0.2899004424745477,-0.1983257186272939,-0.3408809991096689,-0.20172534629684946,0.37428254610185935,-0.5610653175774334,-0.2236960668083943,-0.3800951888086685,-0.17532717814400423,0.024400827200502292,-0.833498162799495,-0.833498162799495,1.0,0.01544399278305884,-0.1409277282852414,-0.481377446212224,0.024400827200502292,-0.833498162799495,2.416554412436473e-05,3.116477909049465e-05,1.4998423702847873e-05,-4.564946998135112e-05,4.487232883273406e-05,-1.0106403665300534e-05
volume_change_rank_pct,0.018092761698158284,0.18801091811028084,0.042629476125780885,0.018021283247828708,-0.004990056018851184,-0.004211106293626123,0.08506378254854496,0.011419631175031678,-0.0020697447553877273,0.018021283247828708,-0.004990056018851184,0.015905574667826147,0.14557770179265878,0.01989018836798505,-0.005441948118964314,-0.005441948118964314,-0.004549989548495194,0.431551158884825,0.36669009421244003,0.4491423221129625,-0.049681936980958304,-0.03466925569142903,-0.053355967683278126,-0.044101626319113435,-0.0387374828549757,0.16658810828094087,0.13211319888230283,-0.00022109533136449534,0.16724466687984896,0.08165766190918607,0.004548338484503168,0.007668329439571297,0.04210318951597756,-0.011243747140879355,0.02430766493063575,0.023204410430381732,0.01142829622162685,0.03641319993824122,-0.019268204827658342,0.029539891771093722,-0.04760602418624227,0.04534860144425633,0.01019828584952514,-0.01936448100294131,0.020404390035680127,-0.0492052040107501,0.020312278660618167,-0.004549989548495194,-0.004549989548495194,0.01544399278305884,1.0,-0.05038553135436727,-0.01843474653115432,0.020312278660618167,-0.004549989548495183,1.591675713861055e-05,-3.9989316856863704e-05,6.223395924777821e-05,-0.00014997192050333934,5.2524608063570836e-05,2.6278662836765193e-06
bb_width_rank_pct,0.08280962290431583,0.0291318729333239,0.06890328374569657,0.1027360941423025,0.2466130183130322,0.2442046346740131,0.05566680370699011,0.17178817755205228,0.24144401775325347,0.1027360941423025,0.2466130183130322,-0.22757533307067968,-0.01928243559077066,0.11333769981978119,0.26875862490874625,0.26875862490874625,0.1543460078100807,0.01764078108481742,0.030726399604224533,-0.08403932986315032,0.41045650313647764,0.6100439014468132,0.5263253517704265,0.5927666915787047,0.7272672798739961,0.01541248477122847,0.22383373819387783,0.23436497169605597,0.020069191817989596,0.007383921798544386,0.05084167925769697,-0.01510539378240024,-0.42099445892550785,0.5012888249496484,0.07655010350599724,0.066394476606917,0.16398933787469797,-0.021862982433109385,0.039555814200858436,0.10799376812340777,0.7890823657044418,-0.02802199432929363,0.13521829203300323,0.04445088449299799,0.10616517488601182,0.7140270806128438,0.029631752765027736,0.1543460078100807,0.1543460078100807,-0.1409277282852414,-0.05038553135436727,1.0,0.49079747945029223,0.029631752765027736,0.15434600781008076,3.1774432654570297e-05,9.969481372768771e-06,4.168066532269984e-05,-0.0001221060016777454,7.201229528620964e-05,-6.983454336811547e-05
low_rebound_rank_pct,0.10829301851725315,0.2609194392107944,0.3972931947043891,0.4741357653690875,0.6164632918724597,0.41825244309552695,0.41689534185314275,0.6475050730974748,0.5742866351472448,0.4741357653690875,0.6164632918724597,-0.44591832925810443,0.0643945517465229,0.5230568650383471,0.6718288097729922,0.6718288097729922,0.7298318283989392,0.05913098761125646,0.1997585944573795,0.17279799136727894,0.37739784965887174,0.4446216034420814,0.4603731761687055,0.35810141812034946,0.5032241998776943,0.23939743857052054,0.23247712739063345,0.2667361783679906,-0.008351032835544411,0.24026133464084926,0.041775404047297716,-0.0010628808456128978,0.2864196457601053,0.7165314505373817,0.7291481958994273,0.8090970479485744,0.6985779029168313,0.2839888359315479,0.47533571852065404,0.6902400407464824,0.45649893648064704,0.23389193178336332,0.7829222173146907,0.5740636484723926,0.7746395418863427,0.4260614715359323,0.5507670329124357,0.7298318283989392,0.7298318283989392,-0.481377446212224,-0.01843474653115432,0.49079747945029223,1.0,0.5507670329124357,0.7298318283989391,-0.00023051482528448064,-0.00010401354876604267,-0.00024554937307953647,0.00018840365648199018,-5.9506817466424016e-05,-2.318646252921029e-05
relative_return_5d_rank_pct,0.07551419292568383,0.3416136642260749,0.5893385675338093,0.7729075982013373,0.37119338173650596,0.22466946851700012,0.6267047603881629,0.5929052686284857,0.3823188712831665,0.7729075982013373,0.37119338173650596,0.007212535828110897,0.24965232506905813,0.8524682679225679,0.4045345432957369,0.4045345432957369,0.4362814040906188,0.08005085842203447,0.28386594265040765,0.32137470792896783,0.20279582007265387,0.03641297184676216,0.1441805856478036,-0.08592439656537358,0.04167649209180305,0.31177429787834066,0.11802578907033037,0.10023972206669438,-0.003824623951757186,0.2703979016347473,0.008731108051650836,0.0036231522416624515,0.477905203833988,0.40502218359625003,0.5975391476337599,0.6579732345213932,0.5616250532588419,0.7221314974461005,0.5403341177899524,0.6502241176472787,0.06139137926510577,0.6555652794295139,0.6321996553987221,0.6297335090164711,0.7275143406169954,-0.06771425936458828,1.0,0.4362814040906188,0.4362814040906188,0.024400827200502292,0.020312278660618167,0.029631752765027736,0.5507670329124357,1.0,0.4362814040906188,-0.00010485408115292448,-2.3253757648748318e-05,-0.00011339509660738163,0.00018920245271837865,-0.00010324347336634646,5.6223946659278446e-05
sector_relative_rank_pct,0.11155665385998886,0.18152632111802436,0.309490386320988,0.3965936073744534,0.7806345392337631,0.4490742265029528,0.3244738080827671,0.6772120351994874,0.669018261766005,0.3965936073744534,0.7806345392337631,-0.6800113419363669,0.00925361523595825,0.4375389837491687,0.8507531805331486,0.8507531805331486,1.0,0.046989358076000395,0.1837306125824506,0.18142971392016682,0.19446782439826343,0.22376349584322694,0.2385374004489076,0.1213632181144155,0.21561184227644092,0.16655158322480706,0.12467403874194868,0.14383121381211872,-0.0227252989467116,0.15401545651906406,0.046518721969683194,0.021207626740778193,0.4969424299382155,0.6000286849830966,0.695639788501422,0.7580007956564002,0.7350522046279415,0.12678373772009474,0.4494687834867884,0.6485025571419394,0.2180644677545277,0.04133104610134312,0.8362030218617281,0.5136174899668287,0.7206905359585859,0.13814134606212825,0.4362814040906188,1.0,1.0,-0.833498162799495,-0.004549989548495183,0.15434600781008076,0.7298318283989391,0.4362814040906188,1.0,-5.313774919309174e-05,7.99799943723136e-07,-5.6059941687361206e-05,0.00013884563764169201,-0.00014274757372548984,4.6868303666215734e-05
nasdaq_return_1d,0.0011502942130700003,0.0501041303255708,0.04040092862083073,0.026899045097982795,-0.0005978063756122406,-0.01195058467340534,0.04817319235281772,0.017311618497217,-0.00922357399929495,0.026899045097982795,-0.0005978063756122406,0.01608320611625446,0.035923259523828195,-0.00016326183820532405,-7.370769399892775e-05,-7.370769399892775e-05,-5.313774919309174e-05,-0.0009469559413343155,0.00391047478006778,-9.485035839648847e-07,-0.005624759733759982,-0.004142643564402348,-0.01395308308165144,-0.011448520375922902,-0.0001270500034338806,0.03431880670747588,-0.01680722143380897,-0.003833736981914319,-0.014945800897758568,0.03696276660369455,-0.003881374390766347,-0.0019352168973955184,0.025666568532162176,0.008700940819858009,0.02766602953445955,-0.00010577246926391061,0.013794275898856213,0.039088228454687575,0.02161506442318649,0.02876628182043695,-0.005346082089296923,0.03767365896289238,-0.00012005410862294327,-9.209913593761304e-05,-7.486626402801204e-05,-7.682556860415184e-05,-0.00010485408115292448,-5.313774919309174e-05,-5.313774919309174e-05,2.416554412436473e-05,1.591675713861055e-05,3.1774432654570297e-05,-0.00023051482528448064,-0.00010485408115292448,-5.313774919309174e-05,1.0,0.8643856617220408,0.9649352163126219,-0.7517974877769015,0.0814730683148895,-0.029195266462194336
sox_return_1d,0.012368566472466236,0.04868868195290131,0.05179936176134518,0.02185357599442454,0.010436221949628802,0.0013790801590502176,0.05103848784351131,0.02001013422821734,0.0018849489286116166,0.02185357599442454,0.010436221949628802,0.0007937341405079824,0.036523079886236244,-6.217834229030556e-05,-1.9075436507602514e-05,-1.9075436507602514e-05,7.99799943723136e-07,0.00469896071483181,0.008791541323839941,-3.902283970273892e-05,0.011624882893154043,0.0176113154514154,0.007543332714906325,0.018135398440074443,-0.00011685588306839314,0.04064790974824856,-0.009530355636941918,0.027932147815183873,-0.018533644038318274,0.050116599098007884,0.008564708698619935,0.007455583363795319,0.011449769472377207,0.023856292546214724,0.026978965076542384,-3.2590633598883377e-06,0.015150942839946857,0.029269031574224287,0.013733782783194322,0.026617985797320116,0.015835386451457236,0.031626174536353455,-5.2335847738218267e-05,-5.5365354908715885e-06,7.5358101992578014e-06,-8.119811539342525e-05,-2.3253757648748318e-05,7.99799943723136e-07,7.99799943723136e-07,3.116477909049465e-05,-3.9989316856863704e-05,9.969481372768771e-06,-0.00010401354876604267,-2.3253757648748318e-05,7.99799943723136e-07,0.8643856617220408,1.0,0.8161592426311199,-0.6197611643183921,0.0866606808522175,-0.030272455420221323
sp500_return_1d,0.0008227282965375916,0.047442386084271475,0.04129151188146616,0.030742899955429306,0.0021743779523776393,-0.011251749240709832,0.049560703720493246,0.023638629614179514,-0.006330877714056004,0.030742899955429306,0.0021743779523776393,0.01517092164982815,0.030822362025583902,-0.00019054178857932935,-7.674187743789447e-05,-7.674187743789447e-05,-5.6059941687361206e-05,0.0001858493203862611,0.0022007248980016863,2.0213732051633607e-05,-0.010714372733512806,-0.00480266246016541,-0.015482332796802197,-0.012499956688848094,-0.00012286438335582658,0.03220389483400583,-0.018014148554336397,-0.006626061986417291,-0.016093091443690293,0.032053104152130515,-0.004604411265097237,-0.0026999400684506155,0.030392174200820677,0.013142635061180706,0.03475202614710657,-0.00012407442378731988,0.019301830762929725,0.043095503547363585,0.030831523636613345,0.03700673336502698,-0.002962865012025498,0.0422429667092988,-0.0001417851978844316,-9.629531568887398e-05,-8.353965249570653e-05,-7.564785467407433e-05,-0.00011339509660738163,-5.6059941687361206e-05,-5.6059941687361206e-05,1.4998423702847873e-05,6.223395924777821e-05,4.168066532269984e-05,-0.00024554937307953647,-0.00011339509660738163,-5.6059941687361206e-05,0.9649352163126219,0.8161592426311199,1.0,-0.7944325835376075,0.07634763081902927,-0.021606339393840476
vix_change_1d,0.006363865346058038,-0.049251261475640795,-0.03614444938339297,-0.017884634874272904,0.012260252712876075,0.008624596624917408,-0.04081212966554354,-0.0049471623833943846,0.007380010954612231,-0.017884634874272904,0.012260252712876075,-0.02446235415987477,-0.04576330755617824,0.00025572215036958116,0.0001124769571338615,0.0001124769571338615,0.00013884563764169201,0.003010783136679364,0.012511417868552336,-0.00014619760151936205,0.00697716545490478,-0.004782311406816824,0.009770854218973493,-0.0004488938676211788,1.24970413743893e-05,-0.040526403468680125,0.005796476896019388,0.022719765583490422,0.02343003879356646,-0.02514890828479684,0.003574184752425983,0.0020667835592869535,-0.008616538802771943,-0.0008806726840826086,-0.012803327029643357,0.00017469585188157756,-0.007937344051213211,-0.03320559250596912,-0.004607575968732498,-0.01732487116530185,0.00014944866514261072,-0.032628119977754236,0.00018107738264637864,0.00018413908967556173,0.00016993005738383425,-4.7153753841202576e-05,0.00018920245271837865,0.00013884563764169201,0.00013884563764169201,-4.564946998135112e-05,-0.00014997192050333934,-0.0001221060016777454,0.00018840365648199018,0.00018920245271837865,0.00013884563764169201,-0.7517974877769015,-0.6197611643183921,-0.7944325835376075,1.0,-0.04153913510373358,0.039398876135466665
usdkrw_return_1d,0.007776827491109302,-0.147464005204832,-0.09985882773251574,-0.0748763950352885,-0.013256306075375602,0.00900431355887013,-0.11876322127963004,-0.04278201971230848,-0.0038865054988430807,-0.0748763950352885,-0.013256306075375602,-0.02746404805925715,-0.11412564618897111,-0.00011850126496835792,-0.00010191424145776134,-0.00010191424145776134,-0.00014274757372548984,-0.01669027970627928,-0.022300863595229578,8.334777894302597e-05,-0.0025417690465552546,0.0049406796610523196,0.026056365305310518,0.024833269405891062,-4.9372427834683175e-05,-0.03439974140719179,0.03948636208204145,-0.02069231712432997,0.009684168975042196,-0.03891219630473888,0.007931657001571765,0.005337189326890586,-0.05377452478943763,-0.023814125418232024,-0.06003738642441552,-9.083038740279166e-05,-0.03808045855289488,-0.09979930152440637,-0.0326372652418123,-0.06187732237319912,0.006306493915810631,-0.09623993904992065,-4.717234249345831e-05,-7.470869383074612e-05,-0.00011708981054416846,0.00010959468898153656,-0.00010324347336634646,-0.00014274757372548984,-0.00014274757372548984,4.487232883273406e-05,5.2524608063570836e-05,7.201229528620964e-05,-5.9506817466424016e-05,-0.00010324347336634646,-0.00014274757372548984,0.0814730683148895,0.0866606808522175,0.07634763081902927,-0.04153913510373358,1.0,0.07716277194794421
wti_return_1d,0.007107002327574964,0.010563136848661126,0.006348972862369186,0.013211769656136057,0.018437253036445733,0.026575749932945456,0.006141887223024046,0.023256195143551088,0.030574597238590864,0.013211769656136057,0.018437253036445733,-0.013883666939599878,-0.0035921775768190884,4.6366035116992494e-05,2.1461368969137825e-05,2.1461368969137825e-05,4.6868303666215734e-05,-0.009369802284958156,0.005490894410750047,-0.0001292240246951707,0.04028170300567286,0.0381978406623698,0.03834279726598066,0.015701247656535633,-8.777843984529027e-05,0.027640776865843302,0.031093214941783454,0.01544260350792737,-0.005914864894229889,0.025982867014911263,0.009252035458536667,0.007233806477117769,-0.003082160959208625,0.025768121229475756,0.016538036422323682,5.658624869942036e-06,0.025466518022203535,0.002651984138504193,0.007629104019309015,0.02334083080846605,0.020758933785728222,0.0020350162586253704,3.3448727337008143e-06,2.671122601051317e-05,2.2913827884134072e-05,-8.699263090507667e-05,5.6223946659278446e-05,4.6868303666215734e-05,4.6868303666215734e-05,-1.0106403665300534e-05,2.6278662836765193e-06,-6.983454336811547e-05,-2.318646252921029e-05,5.6223946659278446e-05,4.6868303666215734e-05,-0.029195266462194336,-0.030272455420221323,-0.021606339393840476,0.039398876135466665,0.07716277194794421,1.0
